Date,Observer,Site,Transect,Depth_m,Meter_Mark,Quad_point,Prim_Sub,Status,Sec_Sub,Urchin_count
2019_09_25,Nat,TEEK,3,1.7,18,14,MALC,D,CCA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,15,MALC,D,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,16,RUBB,D,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,17,RUBB,D,CCA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,18,AGAR,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,19,RUBB,D,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,20,MALC,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,21,MALC,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,22,MALC,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,23,MALC,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,24,MALC,L,NA,NOT COUNTED
2019_09_25,Nat,TEEK,3,1.7,18,25,RUBB,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,1,PORI,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,2,PORI,D,TURF,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,3,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,4,PORI,D,ZPUL,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,5,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,6,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,7,PORI,D,TURF,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,8,PORI,D,TURF,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,9,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,10,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,11,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,12,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,13,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,14,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,15,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,16,PORI,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,17,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,18,PORI,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,19,PORI,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,20,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,21,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,22,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,23,PORI,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,24,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,20,25,PORI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,1,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,2,ATEN,D,TURF,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,3,PORI,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,4,ATEN,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,5,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,6,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,7,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,8,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,9,DCOR,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,10,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,11,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,12,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,13,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,14,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,15,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,16,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,17,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,18,HALI,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,19,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,20,MALC,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,21,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,22,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,23,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,24,RUBB,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,22,25,RUBB,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,1,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,2,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,3,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,4,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,5,MALC,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,6,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,7,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,8,DCOR,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,9,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,10,PORI,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,11,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,12,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,13,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,14,ATEN,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,15,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,16,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,17,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,18,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,19,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,20,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,21,DCOR,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,22,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,23,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,24,RUBB,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,24,25,RUBB,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,1,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,2,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,3,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,4,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,5,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,6,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,7,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,8,SPONGE,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,9,MALC,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,10,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,11,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,12,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,13,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,14,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,15,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,16,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,17,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,18,MALC,D,TURF,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,19,MALC,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,20,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,21,ATEN,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,22,ATEN,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,23,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,24,MALC,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,26,25,MALC,D,SPONGE,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,1,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,2,MALC,D,ZPUL,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,3,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,4,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,5,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,6,ATEN,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,7,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,8,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,9,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,10,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,11,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,12,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,13,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,14,MALC,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,15,ATEN,D,ZPUL,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,16,RUBB,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,17,SAND,NA,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,18,MALC,L,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,19,MALC,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,20,ATEN,D,NA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,21,ATEN,D,CCA,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,22,ATEN,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,23,ATEN,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,24,ATEN,D,HALI,NOT COUNTED
2019_09_25,PS,TEEK,3,1.7,28,25,MALC,D,TURF,NOT COUNTED
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,1,PORI ,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,2,PORI,L,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,3,PORI,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,4,PORI,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,5,PORI,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,6,PORI,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,7,PORI,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,8,PORI,L,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,9,PORI,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,10,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,11,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,12,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,13,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,14,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,15,RUBB,D,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,16,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,17,PORI,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,18,PORI,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,19,PORI,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,20,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,21,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,22,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,23,PORI,D,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,24,PORI,D,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,2,25,PORI,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,1,PORI,L,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,2,PORI,L,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,3,PORI,L,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,4,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,5,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,6,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,7,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,8,DCOR,D,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,9,DCOR,D,TURF,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,10,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,11,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,12,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,13,DCOR,D,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,14,DCOR,D,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,15,DCOR,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,16,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,17,GRASS,L,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,18,DCOR,D,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,19,DCOR,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,20,PORI,L,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,21,DCOR,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,22,DCOR,D,ZPUL,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,23,RUBB,D,NA,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,24,PORI,D,SPONGE,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,4,25,PORI,D,HALI,57
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,1,GRASS,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,2,GRASS,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,3,DCOR,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,4,SAND,NA,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,5,RUBB,D,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,6,DCOR,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,7,DCOR,D,ZPUL,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,8,GRASS,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,9,SAND,NA,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,10,SPONGE,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,11,DCOR,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,12,PORI,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,13,PORI,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,14,DCOR,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,15,DCOR,D,SPONGE,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,16,PORI,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,17,DCOR,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,18,PORI,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,19,PORI,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,20,PORI,D,ZPUL,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,21,PORI,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,22,PORI,D,HALI,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,23,PORI,D,SPONGE,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,24,SAND,NA,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,6,25,PORI,L,NA,8
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,1,PORI,D,HALI,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,2,DCOR,D,HALI,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,3,ATEN,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,4,PORI,D,ZPUL,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,5,PORI,D,ZPUL,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,6,PORI,D,TURF,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,7,SAND,NA,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,8,PORI,D,ZPUL,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,9,PORI,D,HALI,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,10,PORI,D,ZPUL,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,11,GRASS,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,12,PORI,D,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,13,SAND,NA,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,14,PORI,D,TURF,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,15,PORI,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,16,PORI,D,HALI,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,17,SAND,NA,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,18,PORI,D,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,19,PORI,D,HALI,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,20,PORI,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,21,PORI,D,CCA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,22,PORI,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,23,SAND,NA,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,24,PORI,L,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,8,25,ATEN,D,NA,22
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,1,PORI,D,NA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,2,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,3,SAND,NA,NA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,4,PORI,D,ZPUL,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,5,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,6,PORI,D,CCA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,7,PORI,D,ZPUL,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,8,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,9,PORI,L,NA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,10,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,11,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,12,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,13,PORI,D,CCA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,14,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,15,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,16,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,17,PORI,D,HALI,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,18,PORI,D,HALI,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,19,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,20,PORI,D,TURF,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,21,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,22,PORI,L,NA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,23,PORI,L,NA,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,24,PORI,D,SPONGE,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,10,25,PORI,D,HALI,12
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,1,PORI,D,HALI,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,2,PORI,L,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,3,PORI,D,HALI,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,4,PORI,D,CCA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,5,PORI,D,TURF,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,6,PORI,L,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,7,PORI,D,SPONGE,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,8,PORI,D,HALI,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,9,PORI,D,TURF,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,10,PORI,D,TURF,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,11,GRASS,L,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,12,PORI,D,TURF,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,13,PORI,D,TURF,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,14,PORI,D,HALI,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,15,SAND,NA,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,16,SAND,NA,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,17,RUBB,D,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,18,RUBB,D,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,19,GRASS,L,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,20,PORI,D,HALI,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,21,PORI,D,ZPUL,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,22,PORI,L,NA,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,23,PORI,D,SPONGE,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,24,PORI,D,SPONGE,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,12,25,PORI,D,ZPUL,19
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,1,GRASS,L,NA,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,2,DCOR,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,3,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,4,PORI,D,HALI,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,5,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,6,PORI,D,HALI,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,7,PORI,D,SPONGE,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,8,PORI,D,HALI,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,9,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,10,PORI,D,HALI,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,11,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,12,PORI,D,HALI,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,13,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,14,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,15,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,16,ATEN,L,NA,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,17,ATEN,D,SPONGE,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,18,PORI,L,NA,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,19,PORI,D,TURF,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,20,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,21,PORI,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,22,PORI,L,NA,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,23,DCOR,D,SPONGE,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,24,DCOR,D,ZPUL,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,14,25,ATEN,D,NA,23
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,1,ATEN,D,NA,21
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,2,ATEN,L,NA,21
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,3,GRASS,L,NA,21
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,4,SPONGE,L,NA,21
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,5,SPONGE,L,NA,21
2019_08_06,PS,PORITES_ISLAND,1,1.5,16,6,DCOR,D,SPONGE,21
